+0.10,-975.0E-03
+0.15,-918.0E-03
+0.20,-875.0E-03
+0.25,-831.0E-03
+0.30,-781.0E-03
+0.40,-706.0E-03
+0.50,-650.0E-03
+0.65,-531.0E-03
+0.80,-473.0E-03
+0.95,-362.0E-03
+1.10,-300.0E-03
+1.30,-202.0E-03
+1.50,-125.0E-03
+1.80,-51.0E-03
+2.00,+109.0E-03
+2.20,+183.0E-03
+2.50,+277.0E-03
+3.00,+442.0E-03
+3.50,+550.0E-03
+4.00,+700.0E-03
+5.00,+912.0E-03
+6.00,+1100.0E-03
+8.00,+1212.0E-03
+9.00,+1300.0E-03
+9.99,+1330.0E-03
